54.03374202713008,54.01708655058353,54.00043107403697,53.983775597490414,53.983775597490414,53.96712012094386,53.95046464439731,53.933809167850754,53.933809167850754,53.93380916785075,53.917138686370365,53.883812728343436,53.86714224686306,53.833816288836125,53.80049033080919,53.767164372782254,53.733838414755326,53.7005124567284,53.66718649870146,53.633860540674526,53.61719005919415,53.600519577713776,53.5838490962334,53.55050813327264,53.50051169376533,53.50051169376534,53.50051169376533,53.48384121228496,53.483841212284965,53.450500249324215
57.117208624535145,57.61719870601961,58.11718878750407,58.61717886898853,59.15049821467173,59.683817560354925,60.21713690603811,60.7504562517213,61.2837755974045,61.8170949430877,62.317085024572165,62.733751945559774,63.05041403445004,63.3670761233403,63.583733380133225,63.71706747642931,63.800407676427284,63.833736940626025,63.867066204824766,63.86706620482477,63.8504015727254,63.80040767642729,63.75041378012918,63.68373821223057,63.600398012232596,63.51705781223462,63.45039928383714,63.38374075543965,63.31708222704218,63.250423698644695
99.7339228494211,99.78392590127217,99.83392895312322,99.88393200497427,99.93393505682533,100.00061037040315,100.00061037040315,100.00061037040315,100.00061037040315,100.00061037040315,100.00061037040315,100.00061037040315,100.00061037040315,100.00061037040315,100.00061037040315,100.00061037040315,100.00061037040315,100.00061037040315,100.00061037040315,100.00061037040315,100.00061037040315,100.00061037040315,100.00061037040315,100.00061037040315,100.00061037040315,99.78393963460142,99.5672688987997,99.36727042472474,99.16727195064978,98.96727347657482
88.18365021719009,88.10032044434953,88.01699067150898,87.96698711101621,87.93366089866842,87.90033468632063,87.85033112582786,87.81700491348008,87.76700135298731,87.71701203446563,87.65034536779896,87.5670155949584,87.46702271594394,87.38369294310337,87.3170262764367,87.30036317026281,87.3336893826106,87.36701559495839,87.41701915545116,87.43368226162505,87.41701915545116,87.41701915545114,87.38367870113227,87.33367514063949,87.28367158014672,87.21700491348005,87.18367870113227,87.15035248878448,87.11702627643666,87.15036673075554
75.50037664927687,75.63371074557297,75.76704484186905,75.90037893816513,76.06705933816107,76.23373973815701,76.40042013815295,76.56710053814889,76.73378093814483,76.90046133814077,77.08380637023608,77.2671514023314,77.43383180232733,77.65050609862138,77.86718039491542,78.15051321960695,78.43384604429849,78.76718980478925,79.1671920936775,79.56719438256575,80.00050889615162,80.45050508133797,80.83384273812683,81.18385113071697,81.45051932330914,81.6671936196032,81.81719234799864,81.95052644429472,82.10052517269017,82.25052390108561
71.61706264416318,71.7837115083656,71.95036037256804,72.0836906540501,72.20036164417202,72.30035935528356,72.38369777503496,72.4170303454055,72.43370362441583,72.43370362441583,72.38369777503497,72.30035935528359,72.21702093553222,72.15035579479117,72.1003499454103,72.05034409602943,72.01701152565892,71.96700567627805,71.86699397751633,71.7669822787546,71.65031128863268,71.53365428616095,71.40032400467888,71.25033443183662,71.1003308713442,70.95032731085175,70.80032375035933,70.6503201898669,70.50031662937445,70.33365377752185
81.75033824700046,81.40035198032894,81.03368861983327,80.66702525933763,80.300361898842,79.95037563217046,79.60038936549893,79.25040309882739,78.93372447907711,78.65038453339942,78.36704458772172,78.10038173586813,77.83371888401454,77.56705603216096,77.30039318030737,77.06705348895069,76.83371379759403,76.63371278030992,76.43371176302581,76.2337107457417,76.00037105438504,75.76703136302837,75.53369167167169,75.300351980315,75.11701254327936,74.96701178031627,74.81701101735318,74.70034892846266,74.61701000006907,74.53367107167547
86.5503952146978,86.55039521469779,86.55039521469777,86.53371786655278,86.48371430606,86.467036957915,86.45035960977,86.48368582211779,86.4670227159439,86.38367870113225,86.233682261625,86.0670084739728,85.83366801965393,85.58366445916117,85.3169977924945,85.05033112582785,84.8003275653351,84.61699067150897,84.4336537776829,84.2836430962046,84.08364309620457,83.90030620237846,83.75029552090014,83.58362173324792,83.46695150608846,83.4002848394218,83.4002848394218,83.45028839991457,83.566958627074,83.68362885423343
65.71720023168996,65.68387325637956,65.65054628106917,65.61721930575877,65.58389233044836,65.55056535513796,65.51722388353555,65.45055543662275,65.40055772551115,65.36723075020078,65.33390377489036,65.31723303908916,65.31723303908916,65.33390377489037,65.35056001439958,65.38388698970998,65.41721396502038,65.45055543662279,65.51720938724358,65.58386333786437,65.63386104897597,65.70052949588879,65.76719794280157,65.81719565391317,65.86719336502478,65.90053483662717,65.91720557242836,65.93387630822956,65.95054704403077,65.96721777983197
78.18389360230907,78.00056560971488,77.8005559455202,77.60054628132553,77.4338658813296,77.33387808873337,77.26721956033587,77.21722566403778,77.16723176773968,77.11722083194044,77.03388063194247,76.93387579984514,76.81720633564844,76.65054297515361,76.4838796146588,76.35054551836274,76.23387605416603,76.13387122206868,76.03386638997134,75.95052618997336,75.86718598997538,75.7838457899774,75.70050558997943,75.63383002208082,75.56715445418222,75.51714351838298,75.48379721468311,75.46711554308261,75.46711554308261,75.55045574308059
